Unnamed: 0,Filename,Brand Name,Label
255.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Tesla\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Tesla,Genuine
256.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Tesla\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Tesla,Genuine
257.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Tiktok\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Tiktok,Genuine
258.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Tiktok\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Tiktok,Genuine
259.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Tiktok\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Tiktok,Genuine
260.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Tiktok\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Tiktok,Genuine
261.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Twitter\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Twitter,Genuine
262.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Twitter\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Twitter,Genuine
263.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Twitter\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Twitter,Genuine
264.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Twitter\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Twitter,Genuine
265.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Twitter\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Twitter,Genuine
266.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\YouTube\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\YouTube,Genuine
267.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\YouTube\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\YouTube,Genuine
268.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\YouTube\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\YouTube,Genuine
269.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\YouTube\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\YouTube,Genuine
270.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\YouTube\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\YouTube,Genuine
271.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Zara\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Zara,Genuine
272.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Zara\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Zara,Genuine
273.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Zara\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Zara,Genuine
274.0,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Zara\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Zara,Genuine
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Adidas\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Adidas,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Adidas\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Adidas,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Adidas\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Adidas,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Adidas\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Adidas,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Adidas\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Adidas,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Amazon\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Amazon,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Amazon\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Amazon,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Amazon\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Amazon,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Amazon\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Amazon,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Amazon\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Amazon,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Android\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Android,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Android\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Android,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Android\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Android,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Android\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Android,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Android\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Android,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Apple\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Apple,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Apple\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Apple,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Apple\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Apple,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Apple\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Apple,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Apple\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Apple,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Ariel\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Ariel,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Ariel\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Ariel,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Ariel\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Ariel,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Bic\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Bic,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Bic\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Bic,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Bic\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Bic,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Bic\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Bic,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Bic\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Bic,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\BMW\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\BMW,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\BMW\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\BMW,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\BMW\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\BMW,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\BMW\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\BMW,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Burger King\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Burger King,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Burger King\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Burger King,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Burger King\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Burger King,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Burger King\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Burger King,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cadbury\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cadbury,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cadbury\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cadbury,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cadbury\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cadbury,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cadbury\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cadbury,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chevrolet\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chevrolet,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chevrolet\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chevrolet,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chevrolet\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chevrolet,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chevrolet\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chevrolet,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chevrolet\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chevrolet,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chrome\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chrome,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chrome\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chrome,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chrome\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chrome,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chrome\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chrome,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chrome\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Chrome,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Coca Cola\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Coca Cola,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Coca Cola\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Coca Cola,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Coca Cola\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Coca Cola,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Coca Cola\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Coca Cola,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cowbell\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cowbell,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cowbell\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cowbell,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cowbell\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Cowbell,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Dominos\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Dominos,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Dominos\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Dominos,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Dominos\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Dominos,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Dominos\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Dominos,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Fila\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Fila,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Fila\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Fila,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Fila\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Fila,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Fila\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Fila,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Fila\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Fila,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Gillette\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Gillette,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Gillette\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Gillette,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Gillette\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Gillette,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Gillette\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Gillette,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Gillette\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Gillette,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Google\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Google,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Google\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Google,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Google\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Google,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Google\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Google,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Google\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Google,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Goya oil\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Goya oil,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Goya oil\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Goya oil,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Goya oil\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Goya oil,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Guinness\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Guinness,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Guinness\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Guinness,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Guinness\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Guinness,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Guinness\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Guinness,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Guinness\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Guinness,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Heinz\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Heinz,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Heinz\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Heinz,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Heinz\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Heinz,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Heinz\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Heinz,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Heinz\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Heinz,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Honda\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Honda,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Honda\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Honda,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Honda\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Honda,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Honda\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Honda,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Hp\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Hp,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Hp\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Hp,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Hp\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Hp,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Hp\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Hp,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Hp\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Hp,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Huawei\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Huawei,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Huawei\000002.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Huawei,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Huawei\000003.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Huawei,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Huawei\000004.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Huawei,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Huawei\000005.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Huawei,Fake
,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Instagram\000001.jpg,E:\LiveProject\Deep_Learning\logo-data-scraping-processing-main\logo-data-scraping-processing-main\Instagram,Fake
